assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,0,231372,None,,0,0,-1,1,0.0,614,237,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tanguy,0.0,567,204,0,0,0,0.0,630,240,505,False,0.0,625,237,0,On loan to Galatasaray with an option to buy for €15m,2023-09-07T15:49:59.768785Z,44,523,297,0,0,None,0,,231372.jpg,0.0,638,246,0,0,0,Ndombélé Alvaro,0.2,340,105,False,None,0,0,u,18,6,0.0,597,231,0,12864,0,50046,169,0.0,0.0,Ndombele,0
7,11,438,None,None,5,0.26,441164,2,,0,0,7,-7,554.4,13,3,1,,0,2,3.4,3.9,2,4.08,0.22,6.13,0.33,2.05,33.34,1.76,0.11,Pedro,3.9,57,11,27,1.42,0,122.2,22,3,506,True,479.2,21,4,1707,,None,57,86,6,0,0,None,0,,441164.jpg,4.1,47,8,0,0,0.0,Porro,27.9,11,3,False,None,19,1.0,a,18,6,187.0,103,6,77,3385358,119893,802330,24222,0.7,13.5,Pedro Porro,3
1,0,34,0,0,0,0.0,45034,None,,0,0,-3,3,71.2,253,76,None,,0,2,0.0,0.0,0,0.80,0.73,0.92,0.84,0.12,1.44,1.32,0.11,Ivan,0.0,675,242,1,0.92,0,14.0,355,130,507,False,41.6,391,148,98,Knee injury - Expected back 01 Jun,2023-09-20T12:30:08.524991Z,47,305,36,0,0,None,0,,45034.jpg,1.2,390,136,0,0,0.0,Perišić,0.8,201,77,False,None,0,0.0,i,18,6,27.0,326,111,6,58606,32,289934,353,0.0,1.3,Perišić,2
3,3,162,100,100,7,0.69,212319,None,,0,0,-2,2,128.8,162,104,None,,1,3,5.6,6.1,8,1.00,0.1,7.18,0.71,6.18,15.08,1.49,0.61,Richarlison,6.1,10,6,8,0.79,6,89.6,58,41,509,False,325.2,84,33,911,,2023-11-10T14:00:11.486279Z,68,39,22,0,0,2,0,,212319.jpg,4.3,39,25,0,0,0.0,de Andrade,6.7,53,20,False,None,12,1.19,a,18,6,444.0,27,14,73,894486,132242,605129,21659,0.9,10.7,Richarlison,3
0,0,0,0,0,0,0,214225,None,,0,0,0,0,0.0,523,194,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,463,168,0,0,0,0.0,545,196,510,False,0.0,537,195,0,Season long loan to Leeds United,2023-08-11T10:47:30.310788Z,40,656,179,0,0,None,0,,214225.jpg,0.0,550,192,0,0,0,Rodon,0.1,482,188,False,None,0,0,u,18,6,0.0,495,183,0,0,0,14068,50,0.0,0.0,Rodon,0
0,11,297,0,0,5,0.38,221632,None,,-1,1,4,-4,88.2,224,63,None,,1,2,0.0,0.0,0,0.71,0.05,1.75,0.13,1.04,24.60,1.89,0.08,Cristian,2.6,116,28,14,1.08,3,58.0,135,27,511,False,391.6,52,14,1170,Hamstring injury - Expected back 03 Feb,2023-12-23T20:00:09.895702Z,49,244,31,1,0,None,0,,221632.jpg,4.1,45,7,1,0,0.0,Romero,7.7,49,14,False,None,15,1.15,i,18,6,98.0,181,35,62,2431617,355,1982507,61386,0.5,12.7,Romero,4
0,0,9,0,0,0,0.0,173904,None,,0,0,-1,1,5.0,413,151,None,,0,2,0.0,0.0,0,0.03,0.04,0.15,0.18,0.12,2.02,2.39,0.14,Davinson,0.0,558,224,2,2.37,0,2.6,449,158,512,False,17.0,429,156,76,Permanent transfer to Galatasaray,2023-09-07T15:50:57.233998Z,44,502,96,0,0,None,0,,173904.jpg,0.0,631,238,0,0,0.0,Sánchez,0.1,453,174,False,None,0,0.0,u,18,6,4.0,414,152,0,2363,0,14744,24,0.0,0.0,Sánchez,1
2,2,251,0,100,7,0.54,482442,None,,0,0,0,0,245.0,78,62,None,,0,3,0.0,2.4,6,1.02,0.08,3.25,0.25,2.23,18.64,1.44,0.17,Pape Matar,2.4,135,68,10,0.77,2,75.8,84,59,513,False,274.4,124,46,1164,International Duty - Unknown return date,2023-12-30T22:30:10.203117Z,45,427,249,0,0,None,0,,482442.jpg,2.9,151,69,0,0,0.0,Sarr,2.0,135,41,False,None,16,1.24,i,18,6,235.0,76,48,53,594508,856,524326,13869,0.5,11.8,Sarr,4
0,0,0,0,0,0,0,184349,None,,0,0,-1,1,0.0,607,240,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,559,225,0,0,0,0.0,624,240,514,False,0.0,619,240,0,Hamstring injury - Unknown return date,2023-07-12T00:30:03.648310Z,44,504,97,0,0,None,0,,184349.jpg,0.0,632,239,0,0,0,Sessegnon,0.0,711,243,False,None,0,0,i,18,6,0.0,589,237,0,623,9,1021,9,0.0,0.0,Sessegnon,0
0,0,65,100,75,0,0.0,209042,None,,0,0,-4,4,77.2,242,138,None,,0,3,0.4,0.7,0,0.12,0.02,0.62,0.12,0.50,12.76,2.63,0.1,Oliver,0.9,289,128,11,2.27,0,18.0,334,150,515,False,59.2,359,155,436,,2023-12-28T23:30:10.167224Z,46,336,217,0,0,None,0,,209042.jpg,1.0,444,202,0,0,0.0,Skipp,0.1,434,141,False,None,2,0.41,a,18,6,47.0,264,139,14,7695,48,22936,191,0.2,3.0,Skipp,2
5,18,442,0,100,6,0.32,85971,None,,0,0,9,-9,486.3,18,13,3,,3,3,0.0,7.4,9,4.21,0.22,11.25,0.59,7.04,32.59,1.74,0.37,Son,7.4,3,2,27,1.44,12,180.2,3,3,516,True,631.8,3,2,1690,International Duty - Unknown return date,2023-12-30T22:30:10.238220Z,99,5,3,1,0,1,0,,85971.jpg,6.8,3,2,0,0,0.0,Heung-min,39.3,5,3,False,None,20,1.07,i,18,6,685.0,6,3,136,6149262,25903,2899525,615729,0.7,13.7,Son,1
0,0,0,0,0,0,0,232859,None,,0,0,0,0,0.0,528,196,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Djed,0.0,468,170,0,0,0,0.0,550,198,517,False,0.0,542,197,0,Season-long loan to Leeds United,2023-08-31T08:53:56.855071Z,40,661,181,0,0,None,0,,232859.jpg,0.0,555,194,0,0,0,Spence,0.2,318,123,False,None,0,0,u,18,6,0.0,500,185,0,6594,0,45645,193,0.0,0.0,Spence,0
0,0,0,0,0,0,0,199584,None,,0,0,0,0,0.0,519,191,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Japhet,0.0,459,165,0,0,0,0.0,541,193,518,False,0.0,533,192,0,Season-long loan to Augsburg,2023-09-01T15:33:02.832710Z,40,652,176,0,0,None,0,,199584.jpg,0.0,546,189,0,0,0,Tanganga,0.3,280,106,False,None,0,0,u,18,6,0.0,491,180,0,11423,0,66081,279,0.0,0.0,Tanganga,0
2,5,237,100,100,4,0.25,487053,None,,0,0,3,-3,210.4,94,16,None,,2,2,1.9,2.4,2,1.22,0.08,2.98,0.19,1.76,32.35,2.06,0.11,Destiny,2.4,136,37,25,1.59,1,70.7,93,14,519,False,314.2,96,34,1412,,2023-12-16T08:00:10.290081Z,48,299,35,0,0,None,0,,487053.jpg,2.8,166,46,1,0,0.0,Udogie,9.7,39,13,False,None,17,1.08,a,18,6,182.0,107,8,47,2644254,19363,1970696,20712,0.5,9.8,Udogie,5
0,7,399,None,None,5,0.25,184254,None,,0,0,3,-3,0.0,754,88,None,,1,1,2.5,3.0,3,0.00,0.0,0.00,0.0,0.00,35.63,1.78,0.0,Guglielmo,3.0,93,10,29,1.45,0,55.8,140,5,520,False,557.6,8,5,1800,,None,53,140,4,0,0,None,0,,184254.jpg,3.5,94,14,0,65,3.25,Vicario,8.9,42,9,False,None,20,1.0,a,18,6,0.0,752,86,70,1245032,22124,561630,17675,0.6,13.2,Vicario,2
0,0,0,0,0,0,0,175941,None,,0,0,-1,1,0.0,486,28,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,425,41,0,0,0,0.0,508,45,521,False,0.0,502,45,0,Ankle injury - Unknown return date,2023-08-11T16:00:08.892883Z,39,747,77,0,0,None,0,,175941.jpg,0.0,516,45,0,0,0,Whiteman,0.2,315,45,False,None,0,0,i,18,6,0.0,457,18,0,17240,47,22761,373,0.0,0.0,Whiteman,0
2,2,53,0,0,0,0.0,235674,None,,0,0,-4,4,144.3,147,98,None,,1,3,0.0,0.0,0,0.75,0.34,1.16,0.53,0.41,1.79,0.82,0.19,Manor,0.0,727,310,2,0.92,0,28.0,278,130,583,False,73.4,341,148,196,Knee injury - Expected back 14 Jan,2023-10-06T15:30:09.250334Z,51,164,101,0,0,None,0,,235674.jpg,2.8,171,78,0,0,0.0,Solomon,0.1,446,145,False,None,2,0.92,i,18,6,61.0,242,129,14,18856,8,28484,55,0.0,2.7,Solomon,1
0,4,227,0,0,4,0.38,491279,None,,0,0,-1,1,14.0,388,141,None,,1,2,0.0,0.0,0,0.11,0.01,0.46,0.04,0.35,13.62,1.3,0.03,Micky,0.0,585,232,10,0.95,1,25.4,301,105,639,False,206.6,194,72,945,Hamstring injury - Expected back 14 Jan,2023-11-06T23:30:09.875820Z,44,556,122,0,0,None,0,,491279.jpg,3.9,55,9,0,0,0.0,van de Ven,1.1,175,68,False,None,11,1.05,i,18,6,32.0,302,98,43,731815,927,689029,2934,0.0,9.8,Van de Ven,1
0,0,0,0,0,0,0,490145,None,,0,0,0,0,0.0,677,75,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dane,0.0,635,68,0,0,0,0.0,688,77,640,False,0.0,682,74,0,Season-long loan to  Ipswich Town,2023-09-01T07:25:42.681391Z,45,431,76,0,0,None,0,,490145.jpg,0.0,690,77,0,0,0,Scarlett,0.1,380,59,False,None,0,0,u,18,6,0.0,669,75,0,7772,0,30164,100,0.0,0.0,Scarlett,0
0,0,40,None,None,0,0.0,536908,None,,0,0,-1,1,0.9,441,54,None,,0,4,0.6,1.1,1,0.00,0.0,0.42,0.84,0.42,1.88,3.76,0.84,Alejo,1.1,271,38,2,4.0,1,6.5,413,49,641,False,35.2,401,44,45,,None,54,127,35,0,0,None,0,,536908.jpg,1.4,374,45,0,0,0.0,Véliz,0.1,468,67,False,None,0,0.0,a,18,6,29.0,319,49,11,8747,168,11292,188,0.2,2.0,Veliz,1
0,0,0,100,100,0,0,548308,None,,0,0,0,0,0.0,575,229,None,,0,2,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ashley,0.0,516,204,0,0,0,0.0,596,230,702,False,0.0,589,230,0,,2023-11-24T15:00:11.607316Z,40,718,224,0,0,None,0,,548308.jpg,0.0,602,227,0,0,0,Phillips,0.1,450,173,False,None,0,0,a,18,6,0.0,549,220,0,11114,82,8830,108,0.0,0.0,Phillips,0
0,0,5,None,None,0,0.0,513588,None,,0,0,0,0,0.0,692,78,None,,0,4,-0.2,0.3,0,0.00,0.0,0.00,0.0,0.00,0.33,14.85,0.0,Jamie,0.3,360,43,1,45.0,0,0.3,482,58,722,False,3.0,471,54,2,,None,45,447,79,0,0,None,0,,513588.jpg,1.0,437,53,0,0,0.0,Donley,0.0,522,72,False,None,0,0.0,a,18,6,0.0,684,78,2,7042,54,5030,189,0.1,0.4,Donley,0
0,0,0,None,None,0,0,519321,None,,0,0,0,0,0.0,571,225,None,,0,2,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alfie,0.0,512,200,0,0,0,0.0,592,226,740,False,0.0,585,226,0,,None,40,714,220,0,0,None,0,,519321.jpg,0.0,598,223,0,0,0,Dorrington,0.0,640,227,False,None,0,0,a,18,6,0.0,545,216,0,1328,45,794,55,0.0,0.0,Dorrington,0
0,0,0,None,None,0,0,492779,None,,0,0,0,0,0.0,682,277,None,,0,3,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yago,0.0,640,247,0,0,0,0.0,693,280,754,False,0.0,687,277,0,,None,45,436,255,0,0,None,0,,492779.jpg,0.0,695,283,0,0,0,de Santiago Alonso,0.0,744,313,False,None,0,0,a,18,6,0.0,674,275,0,230,23,122,14,0.0,0.0,Yago Santiago,0
0,0,210,0,75,2,0.13,210494,None,,0,0,0,0,41.6,322,109,None,,0,2,0.0,1.0,0,0.34,0.02,1.50,0.09,1.16,27.94,1.78,0.07,Nayef,1.3,238,81,29,1.84,1,49.6,166,42,522,False,332.0,80,26,1416,International Duty - Unknown return date,2023-12-30T22:30:10.264581Z,45,379,68,0,0,None,0,,210494.jpg,2.1,270,93,1,0,0.0,Aguerd,0.7,210,82,False,None,16,1.02,i,19,21,121.0,155,20,33,108073,51,114561,3637,0.3,7.3,N.Aguerd,1
2,4,116,25,25,4,0.44,57531,None,,0,0,-3,3,86.9,225,32,None,,1,4,0.1,0.0,0,1.17,0.13,2.91,0.32,1.74,16.52,1.83,0.19,Michail,0.0,748,91,13,1.44,2,36.4,223,35,523,False,142.8,262,32,812,Knee injury - 25% chance of playing,2023-11-21T12:00:10.199285Z,57,80,25,0,0,None,0,,57531.jpg,3.2,127,20,0,0,0.0,Antonio,1.8,144,22,False,None,11,1.22,d,19,21,138.0,142,37,38,659548,110,786232,2267,0.0,6.7,Antonio,2
0,5,306,100,100,3,0.19,84182,None,,0,0,2,-2,0.0,583,67,None,,1,1,3.5,3.0,0,0.00,0.0,0.00,0.0,0.00,28.14,1.76,0.0,Alphonse,3.0,85,8,24,1.5,0,45.6,182,10,524,False,455.4,29,9,1440,,2023-12-07T23:30:10.009235Z,42,619,34,0,0,None,1,,84182.jpg,3.9,54,6,0,60,3.75,Areola,33.9,9,1,False,None,16,1.0,a,19,21,0.0,560,59,63,2378058,58697,1159984,17377,0.7,15.0,Areola,0
1,0,47,None,None,1,0.17,172841,None,,0,0,-4,4,151.2,142,95,2,,0,3,0.5,0.0,0,0.76,0.13,2.65,0.45,1.89,11.59,1.94,0.32,Saïd,0.0,747,324,8,1.34,0,41.4,199,98,525,False,74.6,339,147,539,,None,56,91,56,0,1,2,0,,172841.jpg,1.4,375,168,0,0,0.0,Benrahma,0.4,252,79,False,None,4,0.67,a,19,21,189.0,101,66,17,32883,352,89299,424,0.0,3.0,Benrahma,1
2,8,304,100,100,4,0.22,178186,2,,1,-1,10,-10,183.1,112,78,None,,1,3,5.7,5.2,0,2.24,0.12,9.99,0.55,7.75,31.35,1.74,0.43,Jarrod,5.2,20,11,29,1.61,11,143.0,13,9,526,True,546.0,11,4,1617,,2023-11-19T22:30:09.052587Z,80,12,8,0,0,4,0,,178186.jpg,6.0,5,4,0,0,0.0,Bowen,30.3,10,4,False,None,18,1.0,a,19,21,700.0,5,2,108,5237282,409349,2694350,16662,0.6,13.5,Bowen,1
0,0,2,100,100,0,0.0,149519,None,,0,0,-3,3,0.0,751,327,None,,0,3,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Maxwel,0.0,729,312,0,0.0,0,0.2,489,224,527,False,2.2,476,218,1,,2023-12-21T01:30:10.713681Z,52,155,96,0,0,None,0,,149519.jpg,1.0,462,216,0,0,0.0,Cornet,0.0,515,180,False,None,0,0.0,a,19,21,0.0,750,327,1,1694,21,6200,38,0.0,0.2,Cornet,0
5,6,333,100,100,4,0.21,164555,None,,1,-1,2,-2,290.4,55,9,None,,1,2,3.8,3.3,0,1.68,0.09,1.72,0.09,0.04,32.86,1.73,0.0,Vladimír,3.3,70,16,30,1.58,0,73.7,87,11,528,False,411.6,45,12,1706,,2023-12-02T00:00:10.127397Z,47,313,38,0,0,None,0,,164555.jpg,3.3,110,27,0,0,0.0,Coufal,4.5,85,30,False,None,19,1.0,a,19,21,34.0,299,97,62,737234,56100,316140,10061,0.7,13.2,Coufal,4
0,0,0,None,None,0,0,222017,None,,0,0,-2,2,0.0,593,227,None,,0,3,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Conor,0.0,540,192,0,0,0,0.0,611,230,529,False,0.0,605,226,0,,None,43,593,324,0,0,None,0,,222017.jpg,0.0,618,236,0,0,0,Coventry,0.1,439,144,False,None,0,0,a,19,21,0.0,575,221,0,6545,131,9753,129,0.0,0.0,Coventry,0
0,0,20,100,100,0,0.0,55459,3,,0,0,-3,3,22.1,362,129,None,,0,2,0.3,-0.2,0,0.15,0.1,0.15,0.1,0.00,1.91,1.32,0.0,Aaron,-0.2,771,249,4,2.77,0,3.8,432,155,530,False,15.2,433,158,130,,2023-09-22T11:30:08.275824Z,42,617,154,0,0,None,0,,55459.jpg,0.7,492,164,0,0,0.0,Cresswell,0.3,284,110,False,None,2,1.38,a,19,21,0.0,558,225,2,18431,160,81394,352,0.0,0.5,Cresswell,1
0,0,0,0,0,0,0,220585,None,,0,0,0,0,0.0,746,323,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Flynn,0.0,722,306,0,0,0,0.0,749,324,531,False,0.0,749,324,0,Season-long loan to Southampton,2023-08-23T08:39:25.105821Z,50,193,121,0,0,None,0,,220585.jpg,0.0,749,324,0,0,0,Downes,0.0,669,268,False,None,0,0,u,19,21,0.0,744,323,0,126,0,1990,0,0.0,0.0,Downes,0
2,6,269,100,100,4,0.23,109533,None,,0,0,0,0,211.7,92,15,None,,1,2,4.3,3.8,0,1.52,0.09,2.27,0.13,0.75,30.92,1.77,0.04,Emerson,3.8,58,12,26,1.49,0,58.8,131,26,532,False,289.2,115,43,1575,,2023-10-22T21:00:08.515376Z,45,359,58,0,0,None,0,,109533.jpg,2.7,180,50,0,0,0.0,Palmieri dos Santos,1.1,176,69,False,None,17,0.97,a,19,21,87.0,195,42,48,157536,16377,96852,2534,0.8,10.7,Emerson,7
0,1,63,100,100,1,0.33,37096,None,,0,0,-3,3,0.0,582,66,None,,0,1,2.5,2.0,0,0.00,0.0,0.00,0.0,0.00,4.73,1.58,0.0,Lukasz,2.0,172,19,6,2.0,0,8.3,403,26,533,False,83.0,328,26,270,,2023-10-27T13:30:09.169653Z,42,615,31,0,0,None,0,,37096.jpg,4.0,50,4,0,11,3.67,Fabianski,1.3,164,22,False,None,3,1.0,a,19,21,0.0,556,56,12,52527,738,213490,1630,0.5,2.9,Fabianski,0
0,0,51,None,None,0,0.0,217593,None,,0,0,-4,4,59.9,282,153,None,,0,3,1.2,0.7,0,0.29,0.11,0.58,0.22,0.29,4.78,1.81,0.11,Pablo,0.7,305,138,7,2.65,0,16.7,345,155,534,False,40.8,392,174,238,,None,46,338,218,0,0,None,0,,217593.jpg,1.1,400,184,0,0,0.0,Fornals Malla,0.1,511,178,False,None,2,0.76,a,19,21,66.0,227,124,14,3542,46,9597,68,0.2,3.0,P.Fornals,0
0,0,28,None,None,0,0.0,84939,None,,0,0,-4,4,2.1,428,52,None,,0,4,0.7,0.2,0,0.01,0.01,0.13,0.09,0.12,3.84,2.62,0.08,Danny,0.2,401,50,5,3.41,0,3.0,444,53,535,False,13.4,437,51,132,,None,56,88,28,0,0,None,0,,84939.jpg,1.0,465,60,0,0,0.0,Ings,0.6,216,34,False,None,1,0.68,a,19,21,15.0,379,55,10,41314,459,167139,804,0.0,1.8,Ings,1
0,0,2,100,100,0,0.0,222018,None,,0,0,-1,1,0.3,452,168,None,,0,2,0.7,0.2,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Ben,0.2,381,135,0,0.0,0,0.3,479,171,536,False,2.2,474,171,1,,2023-10-05T08:30:09.363808Z,44,520,108,0,0,None,0,,222018.jpg,1.0,422,152,0,0,0.0,Johnson,0.1,476,185,False,None,0,0.0,a,19,21,0.0,595,240,1,2507,42,6202,58,0.0,0.2,Johnson,0
0,0,7,None,None,0,0.0,201057,None,,0,0,-2,2,0.7,444,166,None,,0,2,0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,0.47,2.23,0.0,Thilo,0.0,538,218,1,4.74,0,0.9,468,166,537,False,8.6,452,165,19,,None,43,589,142,0,0,None,0,,201057.jpg,0.5,499,169,0,0,0.0,Kehrer,0.1,410,158,False,None,0,0.0,a,19,21,0.0,573,234,2,4239,45,11868,101,0.0,0.5,Kehrer,2
0,0,9,None,None,0,0.0,487837,None,,-1,1,-3,3,2.0,429,53,None,,0,4,0.8,0.3,0,0.01,0.02,0.17,0.27,0.16,0.94,1.48,0.25,Divin,0.3,351,42,1,1.58,0,0.7,469,56,538,False,0.0,596,58,57,,None,42,627,98,0,0,None,0,,487837.jpg,1.0,415,48,0,0,0.0,Mubama,5.3,76,14,False,None,0,0.0,a,19,21,5.0,408,56,3,601693,4532,1158949,19224,0.1,0.7,Mubama,0
5,5,260,50,50,4,0.24,224024,None,,0,0,0,0,419.7,26,20,None,,1,3,2.2,2.0,0,2.82,0.17,5.65,0.34,2.83,26.92,1.6,0.17,Lucas,4.0,55,32,24,1.42,2,93.6,47,32,539,False,347.6,67,23,1517,Calf injury - 50% chance of playing,2023-12-29T00:00:10.830087Z,60,65,41,0,0,3,0,,224024.jpg,3.5,96,49,0,0,0.0,Tolentino Coelho de Lima,1.9,141,44,False,None,18,1.07,d,19,21,169.0,120,77,63,289346,2630,287022,15548,0.7,10.5,L.Paquetá,6
0,0,0,0,0,0,0,195899,None,,0,0,0,0,0.0,766,94,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gianluca,0.0,754,92,0,0,0,0.0,766,94,541,False,0.0,766,94,0,Permanent transfer to Atalanta BC,2023-08-09T08:38:29.554289Z,60,64,20,0,0,None,0,,195899.jpg,0.0,766,94,0,0,0,Scamacca,0.0,618,85,False,None,0,0,u,19,21,0.0,766,94,0,0,0,4954,1,0.0,0.0,Scamacca,0
1,5,234,100,100,4,0.25,215439,None,,0,0,-1,1,92.7,213,125,None,,0,3,3.7,3.2,0,0.52,0.03,4.67,0.29,4.15,28.63,1.8,0.26,Tomáš,3.2,79,43,24,1.51,5,80.4,70,50,542,False,393.0,51,19,1435,,2023-08-26T19:30:07.900929Z,49,240,154,0,0,None,0,,215439.jpg,3.8,65,37,0,0,0.0,Souček,1.5,154,51,False,None,17,1.07,a,19,21,320.0,51,30,69,305067,3434,265220,4828,0.7,14.1,Souček,2
0,0,0,0,0,0,0,180151,None,,0,0,0,0,0.0,643,253,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nikola,0.0,599,221,0,0,0,0.0,655,256,543,False,0.0,649,253,0,Permanent transfer to Torino,2023-08-10T13:50:57.779550Z,45,372,224,0,0,None,0,,180151.jpg,0.0,660,261,0,0,0,Vlašić,0.0,517,182,False,None,0,0,u,19,21,0.0,632,250,0,0,0,13557,38,0.0,0.0,Vlašić,0
0,4,236,50,50,3,0.19,103192,None,,0,0,0,0,17.4,379,136,None,,1,2,1.4,1.1,0,0.01,0.0,1.17,0.07,1.16,27.11,1.73,0.07,Kurt,2.2,160,48,25,1.59,1,41.5,198,57,544,False,284.8,118,45,1413,Knee injury - 50% chance of playing,2023-12-28T23:00:09.882775Z,45,358,57,0,0,None,0,,103192.jpg,2.8,163,44,0,0,0.0,Zouma,1.6,152,58,False,None,16,1.02,d,19,21,113.0,164,25,44,266041,179,229652,6730,0.5,9.8,Zouma,2
0,0,44,None,None,1,0.39,40669,None,,0,0,-2,2,0.6,446,167,None,,0,2,1.7,1.2,0,0.00,0.0,0.00,0.0,0.00,5.23,2.06,0.0,Angelo,1.2,250,84,2,0.79,0,7.0,410,146,577,False,69.6,349,133,228,,None,43,567,125,0,0,None,0,,40669.jpg,2.2,253,82,0,0,0.0,Ogbonna,0.1,412,160,False,None,2,0.79,a,19,21,0.0,562,227,11,5029,287,8668,112,0.3,2.6,Ogbonna,0
1,0,163,100,100,4,0.29,213999,None,,0,0,0,0,54.8,292,157,None,,0,3,2.2,1.7,0,0.18,0.01,0.61,0.04,0.43,23.72,1.71,0.03,Edson,1.7,207,94,18,1.3,0,33.0,247,120,642,False,239.4,162,69,1247,,2023-12-15T12:00:10.120415Z,50,192,120,0,0,None,0,,213999.jpg,1.9,310,130,0,0,0.0,Álvarez Velázquez,0.2,356,113,False,None,15,1.08,a,19,21,37.0,290,153,31,18194,326,20018,281,0.3,6.2,Álvarez,7
0,0,0,None,None,0,0,447879,None,,0,0,0,0,0.0,542,54,None,,0,1,0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joseph,0.0,483,65,0,0,0,0.0,564,70,647,False,0.0,556,70,0,,None,40,681,51,0,0,None,0,,447879.jpg,0.0,570,70,0,0,0,Anang,0.1,494,68,False,None,0,0,a,19,21,0.0,514,44,0,5373,40,4146,63,0.0,0.0,Anang,0
6,9,378,None,None,4,0.23,101178,1,,0,0,0,0,554.6,12,9,1,,1,3,4.2,3.7,0,4.01,0.23,7.27,0.41,3.26,31.29,1.77,0.18,James,3.7,61,34,29,1.64,3,120.4,25,15,664,False,468.4,22,7,1592,,None,60,62,39,0,0,None,0,,101178.jpg,4.4,34,24,0,0,0.0,Ward-Prowse,8.2,45,16,False,None,18,1.02,a,19,21,182.0,109,70,79,2301010,19409,1595053,21242,0.6,13.2,Ward-Prowse,3
0,3,80,100,100,2,0.44,233963,None,,0,0,0,0,12.2,396,145,None,,1,2,4.0,3.5,0,0.05,0.01,0.33,0.07,0.28,7.13,1.58,0.06,Konstantinos,3.5,63,13,6,1.33,1,14.8,353,128,676,False,85.0,319,124,406,,2023-08-25T14:00:09.803368Z,45,392,77,1,0,None,0,,233963.jpg,3.7,70,13,0,0,0.0,Mavropanos,0.1,384,147,False,None,4,0.89,a,19,21,52.0,257,76,22,12914,2499,2810,405,0.8,4.9,Mavropanos,1
3,11,246,0,100,3,0.28,460842,None,,0,0,4,-4,177.2,114,79,None,,2,3,0.0,5.3,0,1.44,0.13,3.30,0.3,1.86,15.76,1.48,0.17,Mohammed,5.3,17,8,19,1.78,6,70.3,96,65,689,False,336.0,78,30,961,International Duty - Unknown return date,2024-01-01T13:00:13.493010Z,69,34,20,0,0,None,0,,460842.jpg,4.8,24,18,0,0,0.0,Kudus,7.4,50,18,False,None,10,0.94,i,19,21,191.0,100,65,76,1122173,52742,376186,126971,0.8,11.0,Kudus,3
0,0,77,100,100,2,0.45,220394,2,,0,0,-1,1,67.5,263,144,4,,0,3,0.8,0.8,2,0.50,0.11,0.59,0.13,0.09,6.62,1.47,0.02,Tommy,0.8,293,131,6,1.34,0,16.6,346,156,351,False,82.6,330,141,404,,2023-09-23T21:30:07.230910Z,44,519,295,0,0,None,0,,220394.jpg,1.2,388,176,0,0,0.0,Doyle,0.1,495,168,False,None,3,0.67,a,20,39,16.0,372,185,15,10089,156,8191,257,0.2,3.4,Doyle,2
